MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,,,,,D1216LF,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,,,D1216LF,,Industrial Supplies>General,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",,,,,,,,,,,,,,,,,,,,,,,,,,,"Saw Blade 12""x16Teeth - Laminate & Wood Flooring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,DWA47421,"DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DWA47421,,Industrial Supplies>General,"DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade",,"DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade",,"DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dewalt 14"" Segmented - Rim Diamond Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,DWA4769,"DWA4769 Dewalt Rim Glass Tile - Blade 10""",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DWA4769,,Industrial Supplies>General,"DWA4769 Dewalt Rim Glass Tile - Blade 10""",,"DWA4769 Dewalt Rim Glass Tile - Blade 10""",,"DWA4769 Dewalt Rim Glass Tile - Blade 10""",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dewalt Rim Glass Tile - Blade 10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-93-9204,"49-93-9204 Milw 4-1/2"" Diamond - Tile Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-93-9204,,Industrial Supplies>General,"49-93-9204 Milw 4-1/2"" Diamond - Tile Blade",,"49-93-9204 Milw 4-1/2"" Diamond - Tile Blade",,"49-93-9204 Milw 4-1/2"" Diamond - Tile Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milw 4-1/2"" Diamond - Tile Blade",Thread Size,49-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-93-9207,"49-93-9207 Milw 7"" Diamond - Tile Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-93-9207,,Industrial Supplies>General,"49-93-9207 Milw 7"" Diamond - Tile Blade",,"49-93-9207 Milw 7"" Diamond - Tile Blade",,"49-93-9207 Milw 7"" Diamond - Tile Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milw 7"" Diamond - Tile Blade",Thread Size,49-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-93-9210,"49-93-9210 Milw 10"" Diamond - Tile Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-93-9210,,Industrial Supplies>General,"49-93-9210 Milw 10"" Diamond - Tile Blade",,"49-93-9210 Milw 10"" Diamond - Tile Blade",,"49-93-9210 Milw 10"" Diamond - Tile Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milw 10"" Diamond - Tile Blade",Thread Size,49-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-93-9202,"49-93-9202 Milw 4"" Diamond - Tile Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-93-9202,,Industrial Supplies>General,"49-93-9202 Milw 4"" Diamond - Tile Blade",,"49-93-9202 Milw 4"" Diamond - Tile Blade",,"49-93-9202 Milw 4"" Diamond - Tile Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milw 4"" Diamond - Tile Blade",Thread Size,49-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-93-9205,"49-93-9205 Milw 5"" Diamond - Tile Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-93-9205,,Industrial Supplies>General,"49-93-9205 Milw 5"" Diamond - Tile Blade",,"49-93-9205 Milw 5"" Diamond - Tile Blade",,"49-93-9205 Milw 5"" Diamond - Tile Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milw 5"" Diamond - Tile Blade",Thread Size,49-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-22-4702,49-22-4702 Milw 13pc Quik-Lock Hole Dozer Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-22-4702,,Industrial Supplies>General,49-22-4702 Milw 13pc Quik-Lock Hole Dozer Kit,,49-22-4702 Milw 13pc Quik-Lock Hole Dozer Kit,,49-22-4702 Milw 13pc Quik-Lock Hole Dozer Kit,,13pc,,,,,,,,,,,,,,,,,,,,,,,,,Milw 13pc Quik-Lock Hole Dozer Kit,Pieces per Package,13,EA,Thread Size,49-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,DJT155HHM,"DJT155HHM Diablo 3-3/5"" 10 TPI - Jig Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Diablo,,DJT155HHM,,Industrial Supplies>General,"DJT155HHM Diablo 3-3/5"" 10 TPI - Jig Saw Blade",,"DJT155HHM Diablo 3-3/5"" 10 TPI - Jig Saw Blade",,"DJT155HHM Diablo 3-3/5"" 10 TPI - Jig Saw Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Diablo 3-3/5"" 10 TPI - Jig Saw Blade",Thread Size,3-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,790.82,790.820 CMT Planer Blade 2pc,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,CMT USA Inc (CMTUS),CMT USA Inc,,,790.82,,Industrial Supplies>General,790.820 CMT Planer Blade 2pc,,790.820 CMT Planer Blade 2pc,,790.820 CMT Planer Blade 2pc,,2pc,,,,,,,,,,,,,,,,,,,,,,,,,CMT Planer Blade 2pc,Pieces per Package,2,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,794.321,794.321 HS Planer Knives 3pc,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,CMT USA Inc (CMTUS),CMT USA Inc,,,794.321,,Industrial Supplies>General,794.321 HS Planer Knives 3pc,,794.321 HS Planer Knives 3pc,,794.321 HS Planer Knives 3pc,,3pc,,,,,,,,,,,,,,,,,,,,,,,,,HS Planer Knives 3pc,Pieces per Package,3,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,49-22-5641,49-22-5641 Milw Packout 15pc - Sawzall Blade Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,49-22-5641,,Industrial Supplies>General,49-22-5641 Milw Packout 15pc - Sawzall Blade Kit,,49-22-5641 Milw Packout 15pc - Sawzall Blade Kit,,49-22-5641 Milw Packout 15pc - Sawzall Blade Kit,,15pc,,,,,,,,,,,,,,,,,,,,,,,,,Milw Packout 15pc - Sawzall Blade Kit,Pieces per Package,15,EA,Thread Size,49-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,D0604TSH,"D0604TSH Diablo 6-1/2"" 4-Tooth - Cement Track Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Diablo,,D0604TSH,,Industrial Supplies>General,"D0604TSH Diablo 6-1/2"" 4-Tooth - Cement Track Saw Blade",,"D0604TSH Diablo 6-1/2"" 4-Tooth - Cement Track Saw Blade",,"D0604TSH Diablo 6-1/2"" 4-Tooth - Cement Track Saw Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Diablo 6-1/2"" 4-Tooth - Cement Track Saw Blade",Thread Size,6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,D0620TSR,"D0620TSR Diablo 6-1/2""20 Tooth - Framing Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Diablo,,D0620TSR,,Industrial Supplies>General,"D0620TSR Diablo 6-1/2""20 Tooth - Framing Saw Blade",,"D0620TSR Diablo 6-1/2""20 Tooth - Framing Saw Blade",,"D0620TSR Diablo 6-1/2""20 Tooth - Framing Saw Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Diablo 6-1/2""20 Tooth - Framing Saw Blade",Thread Size,6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,D0648TSF,"D0648TSF Diablo 6-1/2""48 Tooth - Plywood Track Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Diablo,,D0648TSF,,Industrial Supplies>General,"D0648TSF Diablo 6-1/2""48 Tooth - Plywood Track Saw Blade",,"D0648TSF Diablo 6-1/2""48 Tooth - Plywood Track Saw Blade",,"D0648TSF Diablo 6-1/2""48 Tooth - Plywood Track Saw Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Diablo 6-1/2""48 Tooth - Plywood Track Saw Blade",Thread Size,6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,D0652TSL,"D0652TSL Diablo 6-1/2""52 Tooth - Laminate Track Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Diablo,,D0652TSL,,Industrial Supplies>General,"D0652TSL Diablo 6-1/2""52 Tooth - Laminate Track Saw Blade",,"D0652TSL Diablo 6-1/2""52 Tooth - Laminate Track Saw Blade",,"D0652TSL Diablo 6-1/2""52 Tooth - Laminate Track Saw Blade",,,,,,,,,,,,,,,,,,,,,,,,,,,"Diablo 6-1/2""52 Tooth - Laminate Track Saw Blade",Thread Size,6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,JT1-549,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,JPW Industries (JPWIN),JPW Industries,,,JT1-549,,Industrial Supplies>General,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",,,,,,,,,,,,,,,,,,,,,,,,,,,"JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,JT1-1371,"JWBS14-SFX-BLK Jet 14"" Bandsaw - JT1-1371",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,JPW Industries (JPWIN),JPW Industries,,,JT1-1371,,Industrial Supplies>General,"JWBS14-SFX-BLK Jet 14"" Bandsaw - JT1-1371",,"JWBS14-SFX-BLK Jet 14"" Bandsaw - JT1-1371",,"JWBS14-SFX-BLK Jet 14"" Bandsaw - JT1-1371",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jet 14"" Bandsaw - JT1-1371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,JT9-714400K,"JWBS-14SFX 14"" Bandsaw JTP-714400K",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,JPW Industries (JPWIN),JPW Industries,,,JT9-714400K,,Industrial Supplies>General,"JWBS-14SFX 14"" Bandsaw JTP-714400K",,"JWBS-14SFX 14"" Bandsaw JTP-714400K",,"JWBS-14SFX 14"" Bandsaw JTP-714400K",,,,,,,,,,,,,,,,,,,,,,,,,,,"14"" Bandsaw JTP-714400K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2834-21HD,"2834-21HD Milw M18 7-1/4"" Circ - Saw Kit",-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,2834-21HD,,Industrial Supplies>General,"2834-21HD Milw M18 7-1/4"" Circ - Saw Kit",,"2834-21HD Milw M18 7-1/4"" Circ - Saw Kit",,"2834-21HD Milw M18 7-1/4"" Circ - Saw Kit",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milw M18 7-1/4"" Circ - Saw Kit",Thread Size,7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,DCS383B,"DCS383B Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCS383B,,Industrial Supplies>General,"DCS383B Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",,"DCS383B Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",,"DCS383B Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",,Metal,,,,,,,,,,,,,,,,,,,,,,,,,"Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",Thread Size,7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
